,ID,captions,map
2309,0I4VKj4d0WI_24_40,man play trics with soap balloons,167
2310,0I4VKj4d0WI_24_40,a magician is creating a chain of air bubbles,167
2311,0I4VKj4d0WI_24_40,a male performer interlinks 8 soap bubbles,167
2312,0I4VKj4d0WI_24_40,a man blowing a chain of bubbles,167
2313,0I4VKj4d0WI_24_40,a man blowing a string of bubbles,167
2314,0I4VKj4d0WI_24_40,a man blowing bubble art,167
2315,0I4VKj4d0WI_24_40,a man blowing bubbles,167
2316,0I4VKj4d0WI_24_40,a man blowing bubbles and making a chain out of it,167
2317,0I4VKj4d0WI_24_40,a man blowing multiple bubbles to create a chain,167
2318,0I4VKj4d0WI_24_40,a man blows a string of connected bubbles,167
2319,0I4VKj4d0WI_24_40,a man blows and connects bubbles,167
2320,0I4VKj4d0WI_24_40,a man creates a chain from blowing bubbles,167
2321,0I4VKj4d0WI_24_40,a man is blowig bubbles,167
2322,0I4VKj4d0WI_24_40,a man is blowing a chain of bubbles,167
2323,0I4VKj4d0WI_24_40,a man is blowing a chain of bubbles,167
2324,0I4VKj4d0WI_24_40,a man is blowing a chain of bubbles,167
2325,0I4VKj4d0WI_24_40,a man is blowing a long bubble,167
2326,0I4VKj4d0WI_24_40,a man is blowing bubbles,167
2327,0I4VKj4d0WI_24_40,a man is blowing bubbles and creating a chain of them,167
2328,0I4VKj4d0WI_24_40,a man is blowing into two rings and generating bubbles,167
2329,0I4VKj4d0WI_24_40,a man is blowing one continuous strand of bubbles,167
2330,0I4VKj4d0WI_24_40,a man is blowing soap bubble chain with two bubble wands,167
2331,0I4VKj4d0WI_24_40,a man is blowing soap bubbles,167
2332,0I4VKj4d0WI_24_40,a man is creating a chain of bubbles,167
2333,0I4VKj4d0WI_24_40,a man is creating bubble rings,167
2334,0I4VKj4d0WI_24_40,a man is making a chain of bubbles with two wands,167
2335,0I4VKj4d0WI_24_40,a man is making bubbles chain,167
2336,0I4VKj4d0WI_24_40,a man is making chain of bubbles,167
2337,0I4VKj4d0WI_24_40,a man is on stage blowing chaining bubbles with two bubble wands,167
2338,0I4VKj4d0WI_24_40,a man is showing how to make soap bubbles in chain,167
2339,0I4VKj4d0WI_24_40,a man is showing wonderful artistry with water bubbles,167
2340,0I4VKj4d0WI_24_40,a man is trying to make many bubbles,167
2341,0I4VKj4d0WI_24_40,a man makes an interlocked chain of soap bubbles by blowing air into two looped sticks,167
2342,0I4VKj4d0WI_24_40,a man making soap bubbles chain,167
2343,0I4VKj4d0WI_24_40,a person is making bubles,167
2344,0I4VKj4d0WI_24_40,the guy is carefully blowing bubbles arranging them such that one bubble on top of another,167
2345,0I4VKj4d0WI_24_40,the man is blowing a chain of bubbles,167
2346,0I4VKj4d0WI_24_40,the man is blowing a chain of bubbles,167
2347,0I4VKj4d0WI_24_40,the man is blowing and making a chain of bubbles,167
2348,0I4VKj4d0WI_24_40,the man is making a bubble tenner,167
2349,0I4VKj4d0WI_24_40,the man showing magic,167
2350,0I4VKj4d0WI_24_40,playing magic,167
2351,0I4VKj4d0WI_24_40,he the bubble game,167
2529,0SMOK2ql7Pg_5_12,a cat scratches a board in the sink,192
2530,0SMOK2ql7Pg_5_12,a cat is in a small bath tub and it s scratching at a square panel sitting in front of it,192
2531,0SMOK2ql7Pg_5_12,a cat is making sounds on a board,192
2532,0SMOK2ql7Pg_5_12,a cat is pawing a white board in a bathtub,192
2533,0SMOK2ql7Pg_5_12,a cat is pawing at a screen,192
2534,0SMOK2ql7Pg_5_12,a cat is pawing at a tray,192
2535,0SMOK2ql7Pg_5_12,a cat is scratching a dry erase board,192
2536,0SMOK2ql7Pg_5_12,a cat is scratching a white board,192
2537,0SMOK2ql7Pg_5_12,a cat is scratching a window,192
2538,0SMOK2ql7Pg_5_12,a cat is scratching in a bathtub,192
2539,0SMOK2ql7Pg_5_12,a cat rubs his paws on a white board,192
2540,0SMOK2ql7Pg_5_12,a cat scratches a wall,192
2541,0SMOK2ql7Pg_5_12,a cat standing in a bathtub is stroking his fore paws against a framed plastic sheet,192
2542,0SMOK2ql7Pg_5_12,the cat is scratching a board,192
2543,0SMOK2ql7Pg_5_12,the cat scatched the board in the tub,192
2544,0SMOK2ql7Pg_5_12,the cat scratched the board in the tub,192
2545,0SMOK2ql7Pg_5_12,cat in a bath tub,192
2546,0SMOK2ql7Pg_5_12,a cat in washbasin,192
2547,0SMOK2ql7Pg_5_12,the cat is playing with board,192
2548,0SMOK2ql7Pg_5_12,the cat is playing,192
2549,0SMOK2ql7Pg_5_12,a cat scratches a dry erase board,192
2550,0SMOK2ql7Pg_5_12,a cat is try to get away from the washing machine,192
2551,0SMOK2ql7Pg_5_12,cat is playing,192
2552,0SMOK2ql7Pg_5_12,a cat in a bath tub scratching an earseable board,192
2553,0SMOK2ql7Pg_5_12,a cat is clawing at a white panel in a small tub,192
2554,0SMOK2ql7Pg_5_12,a cat is trying getting out from the basin,192
2555,0SMOK2ql7Pg_5_12,a cat is scratching at a white board in a bathtub,192
2556,0SMOK2ql7Pg_5_12,a cat is playing on the someone,192
2557,0SMOK2ql7Pg_5_12,a cat is pawing at some kind of board,192
2558,0SMOK2ql7Pg_5_12,a cat is trying to came back from a bathtub,192
2559,0SMOK2ql7Pg_5_12,a cat in a bathtub,192
2560,0SMOK2ql7Pg_5_12,a cat is scratching at a whiteboard,192
2561,0SMOK2ql7Pg_5_12,a cat scratching a board,192
2562,0SMOK2ql7Pg_5_12,a cat is playing,192
2563,0SMOK2ql7Pg_5_12,a cat is sharpening its nails,192
2564,0SMOK2ql7Pg_5_12,a cat is playing,192
2565,0SMOK2ql7Pg_5_12,a cat doing funny act in a toilet,192
2566,0SMOK2ql7Pg_5_12,a cat trying to scratch a board with his paws,192
2567,0SMOK2ql7Pg_5_12,a cat in a bathtub scratches a whiteboard,192
2568,0SMOK2ql7Pg_5_12,a cat is in the bathroom tub,192
2569,0SMOK2ql7Pg_5_12,cat is playing with bath tab,192
2570,0SMOK2ql7Pg_5_12,a cat is playing,192
2571,0SMOK2ql7Pg_5_12,a funny cat playing their,192
2572,0SMOK2ql7Pg_5_12,a cat bats at a whiteboard in a bathtub,192
2573,0SMOK2ql7Pg_5_12,a cat scratches a board repeatedly which sounds like a rhythm,192
2574,0SMOK2ql7Pg_5_12,the little cat is playing,192
2575,0SMOK2ql7Pg_5_12,a cat is trying to sharpen his claws on a very slick board,192
2576,0SMOK2ql7Pg_5_12,a cat is scratching board,192
2577,0SMOK2ql7Pg_5_12,a cat is stuck in the bath tub,192
2578,0SMOK2ql7Pg_5_12,very funny cat,192
2579,0bSz70pYAP0_5_15,an airplane is flying in a wide circular pattern,486
2580,0bSz70pYAP0_5_15,a plane is flying in the air,486
2581,0bSz70pYAP0_5_15,a plane is flying,486
2582,0bSz70pYAP0_5_15,a plane is making some acrobatics,486
2583,0bSz70pYAP0_5_15,an rc plane is flying through the air,486
2584,0bSz70pYAP0_5_15,a model plane is flying through the air,486
2585,0bSz70pYAP0_5_15,an airplane soars through the sky,486
2586,0bSz70pYAP0_5_15,a radio control plane is flying,486
2587,0bSz70pYAP0_5_15,a plane is gliding across the sky at various angles including a flip over,486
2588,0bSz70pYAP0_5_15,a plane flying in the sky,486
2589,0bSz70pYAP0_5_15,the plane flew in the sky,486
2590,0bSz70pYAP0_5_15,a plane flies among the clouds,486
2591,0bSz70pYAP0_5_15,the plane is soaring through the air,486
2592,0bSz70pYAP0_5_15,a plane is flying in the air,486
2593,0bSz70pYAP0_5_15,the plane soared in the sky,486
2594,0bSz70pYAP0_5_15,a flight is flying over the clouds,486
2595,0bSz70pYAP0_5_15,a model airplane is flying in the sky,486
2596,0bSz70pYAP0_5_15,a plane is doing stunt in a sky,486
2597,0bSz70pYAP0_5_15,a plane is flying in sky,486
2598,0bSz70pYAP0_5_15,a remote control airplane does fun maneuvers in the sky,486
2599,0bSz70pYAP0_5_15,a small plane is flying around in the air,486
2600,0bSz70pYAP0_5_15,a toy is flying in air,486
2601,0bSz70pYAP0_5_15,an aircraft doing stunts in the sky,486
2602,0bSz70pYAP0_5_15,rc adventures corsair digital destruction explosive action single plane,486
2603,0bSz70pYAP0_5_15,the fighting flight is flying over the skies,486
2604,0bSz70pYAP0_5_15,a flight doing adventures,486
2605,0bSz70pYAP0_5_15,a flying airoplane,486
2606,0bSz70pYAP0_5_15,a miniairplane being flown,486
2607,0bSz70pYAP0_5_15,a model airplane flying,486
2608,0bSz70pYAP0_5_15,a model airplane is flying with blue sky and clouds in the background,486
2609,0bSz70pYAP0_5_15,a model airplane is flying,486
2610,0bSz70pYAP0_5_15,a model plane is flying,486
2611,0bSz70pYAP0_5_15,a model plane is flying,486
2612,0bSz70pYAP0_5_15,a piolot is performing flight stunts,486
2613,0bSz70pYAP0_5_15,a plane is flying above,486
2614,0bSz70pYAP0_5_15,a plane is flying in the air,486
2615,0bSz70pYAP0_5_15,a plane is flying,486
2616,0bSz70pYAP0_5_15,a radiocontrolled plane is flying in the sky,486
2617,0bSz70pYAP0_5_15,a short clip showing an aircraft flying very high in the sky,486
2618,0bSz70pYAP0_5_15,a small plane is flying high up in the air,486
2619,0bSz70pYAP0_5_15,a toy plane is flying,486
2620,0bSz70pYAP0_5_15,an airplane is flying in the sky,486
2621,0bSz70pYAP0_5_15,an airplane is flying,486
2622,0bSz70pYAP0_5_15,an rc plane is flying,486
2623,0bSz70pYAP0_5_15,an rc airplane is flying through the sky,486
2624,0bSz70pYAP0_5_15,flight flying in the sky,486
2625,0bSz70pYAP0_5_15,someone is flying a plane,486
2626,0bSz70pYAP0_5_15,a flight is flying above the sky,486
2627,0bSz70pYAP0_5_15,a man playing with toy aeroplane,486
2628,0bSz70pYAP0_5_15,one aircraft is flying around the air adventurously,486
2629,0bSz70pYAP0_5_15,the flying the airplane,486
2630,0bSz70pYAP0_5_15,a flite is flying in the sky,486
2631,0hyZ__3YhZc_279_283,someone is pouring oil into a kettle from a plastic bottle,521
2632,0hyZ__3YhZc_279_283,a person pours oil in a pot,521
2633,0hyZ__3YhZc_279_283,a man pours oil into a pot,521
2634,0hyZ__3YhZc_279_283,a person is pouring oil in a pan,521
2635,0hyZ__3YhZc_279_283,someone is pouring cooking oil into a pot,521
2636,0hyZ__3YhZc_279_283,a man is adding oil to a bowl,521
2637,0hyZ__3YhZc_279_283,a man is pouring oil into a pot,521
2638,0hyZ__3YhZc_279_283,someone is pouring oil into a pan,521
2639,0hyZ__3YhZc_279_283,someone is pouring oil into a pan,521
2640,0hyZ__3YhZc_279_283,someone is pouring liquid into a pot,521
2641,0hyZ__3YhZc_279_283,a man is adding oil to a pot,521
2642,0hyZ__3YhZc_279_283,the man added oil to the pot,521
2643,0hyZ__3YhZc_279_283,the man is pouring oil into the pot,521
2644,0hyZ__3YhZc_279_283,a man pours some cooking oil into a pot,521
2645,0hyZ__3YhZc_279_283,the man poured oil into the pot,521
2646,0hyZ__3YhZc_279_283,someone is pouring broth into a pot,521
2647,0hyZ__3YhZc_279_283,anyone is making dish,521
2648,0hyZ__3YhZc_279_283,the women is cooking,521
2649,0hyZ__3YhZc_279_283,a person is pouring oil in to the bowl,521
2650,0hyZ__3YhZc_279_283,a man is pouring some oil into a pan,521
2651,0hyZ__3YhZc_279_283,a person is making spicy 2 beam vegetarian chilli,521
2652,0hyZ__3YhZc_279_283,the lady poured oil int the pot,521
2653,0hyZ__3YhZc_279_283,a man cooking his kichen,521
2654,0hyZ__3YhZc_279_283,the man is pouring oil into the pot,521
2655,0hyZ__3YhZc_279_283,a man is pouring some oil into a pan,521
2781,0hyZ__3YhZc_364_370,someone pours water into an empty tomato sauce can and swishes it around to remove the sauce on the side,522
2782,0hyZ__3YhZc_364_370,a man puts water into a tin can,522
2783,0hyZ__3YhZc_364_370,a person pours water into a tin can,522
2784,0hyZ__3YhZc_364_370,someone is rinsing out a tomato sauce can with water,522
2785,0hyZ__3YhZc_364_370,a person is adding a can of water to a pot that is simmering on a stove,522
2786,0hyZ__3YhZc_364_370,someone is adding water to a can,522
2787,0hyZ__3YhZc_364_370,a man is adding water to a can,522
2788,0hyZ__3YhZc_364_370,someone pours water into a sauce can,522
2789,0hyZ__3YhZc_364_370,someone is pouring water into a can,522
2790,0hyZ__3YhZc_364_370,someone pours water into a can,522
2791,0hyZ__3YhZc_364_370,a man is adding tomato sauce and water to a pot,522
2792,0hyZ__3YhZc_364_370,the man poured water into the tomato sauce can,522
2793,0hyZ__3YhZc_364_370,the man put water into the tomato sauce can,522
2794,0hyZ__3YhZc_364_370,a person pours water into a can of tomato paste,522
2795,0hyZ__3YhZc_364_370,the man poured water into the tomatoe sauce can,522
2796,0hyZ__3YhZc_364_370,the person is cooking,522
2797,0hyZ__3YhZc_364_370,the person id preparing the item,522
2798,0hyZ__3YhZc_364_370,someone is preparing something,522
2799,0hyZ__3YhZc_364_370,a man added some water in vegetarian chili,522
2800,0hyZ__3YhZc_364_370,a man is cooking chilly,522
2801,0hyZ__3YhZc_364_370,a man pours water into a tin can,522
2802,0hyZ__3YhZc_364_370,someone is pouring sauce into a pan,522
2803,0hyZ__3YhZc_364_370,a man pours water into a sauce can,522
2804,0hyZ__3YhZc_364_370,a person coking,522
2805,0hyZ__3YhZc_364_370,the man poured water into the tomatoe sauce can to rinse it out,522
2806,0hyZ__3YhZc_364_370,a man cooking his kichen,522
2807,0hyZ__3YhZc_364_370,the man poured sauce in the pot,522
2808,0hyZ__3YhZc_364_370,the cook preparing chilli soup,522
2809,0hyZ__3YhZc_364_370,a man is pouring some water into a can,522
2810,0hyZ__3YhZc_364_370,someone rinses the dregs out of a can of tomato paste,522
2811,0hyZ__3YhZc_380_384,someone pours water into a tomato sauce can,270
2812,0hyZ__3YhZc_380_384,a man pours water into a pot,270
2813,0hyZ__3YhZc_380_384,a man is pouring a can of water into a pot of chili,270
2814,0hyZ__3YhZc_380_384,a person pours water into a pot,270
2815,0hyZ__3YhZc_380_384,a man is adding sauce to cooking bowl,270
2816,0hyZ__3YhZc_380_384,someone is adding water to some sauce,270
2817,0hyZ__3YhZc_380_384,someone is dumping a can of water into a pot,270
2818,0hyZ__3YhZc_380_384,someone is pouring water into a pot,270
2819,0hyZ__3YhZc_380_384,a person is adding water to a pot,270
2820,0hyZ__3YhZc_380_384,the man poured water from the tomatoe sauce can into the chili,270
2821,0hyZ__3YhZc_380_384,the man poured more liquid into the pot,270
2822,0hyZ__3YhZc_380_384,a man pours some water into a vegetable mix,270
2823,0hyZ__3YhZc_380_384,the man added a can of water to the chili in the pot,270
2824,0hyZ__3YhZc_380_384,there is preaparing the item,270
2825,0hyZ__3YhZc_380_384,a person preparing the item,270
2826,0hyZ__3YhZc_380_384,someone is pouring sauce into a pot,270
2827,0hyZ__3YhZc_380_384,a man is adding water in a dish,270
2828,0hyZ__3YhZc_380_384,a man is pouring the water in the sauce tin in to the vessel,270
2829,0hyZ__3YhZc_380_384,a man pours some water from a can,270
2830,0hyZ__3YhZc_380_384,a person adds water and black beans to a pot,270
2831,0hyZ__3YhZc_380_384,a man coking,270
2832,0hyZ__3YhZc_380_384,awesome recipe,270
2833,0hyZ__3YhZc_380_384,the man poured the water from the tomatoe sauce can into the pot of chili,270
2834,0hyZ__3YhZc_380_384,a man cooking his kichen,270
2835,0hyZ__3YhZc_380_384,the man poured water into the pot,270
2836,0hyZ__3YhZc_380_384,a man is pouring some water into a pan,270
2837,0hyZ__3YhZc_380_384,chili is being made on a stove,270
2838,0hyZ__3YhZc_380_384,someone pours a can of water into a pot of tomato sauce,270
2975,0hyZ__3YhZc_575_580,someone is dipping a slice of bread into a square bowl of chili,356
2976,0hyZ__3YhZc_575_580,a man dips bread into chili,356
2977,0hyZ__3YhZc_575_580,a person dips bread into a bowl of chili,356
2978,0hyZ__3YhZc_575_580,a person is dipping a slice of bread into a bowl of chili,356
2979,0hyZ__3YhZc_575_580,a man is dipping bread into some sauce,356
2980,0hyZ__3YhZc_575_580,someone is dipping some bread,356
2981,0hyZ__3YhZc_575_580,someone is dipping bread into chili,356
2982,0hyZ__3YhZc_575_580,someone is dipping bread into chili,356
2983,0hyZ__3YhZc_575_580,a person is dipping a piece of bread in chili,356
2984,0hyZ__3YhZc_575_580,a man dips a thick slice of bread near one corner of a bowl containing a spicy vegetarian bean dish,356
2985,0hyZ__3YhZc_575_580,the man dipped the bread in the bowl of chili,356
2986,0hyZ__3YhZc_575_580,the man dipped bread into the chili,356
2987,0hyZ__3YhZc_575_580,a person dips bread in some chili,356
2988,0hyZ__3YhZc_575_580,the man dipped bread into the sauce,356
2989,0hyZ__3YhZc_575_580,a person is preparing the item,356
2990,0hyZ__3YhZc_575_580,a man making bean dish,356
2991,0hyZ__3YhZc_575_580,someone is dipping bread into a bowl,356
2992,0hyZ__3YhZc_575_580,a person is sticking a slice of bread into chili,356
2993,0hyZ__3YhZc_575_580,a person dipping bread in the plate,356
2994,0hyZ__3YhZc_575_580,a man is dipping a slice of buttered bread into a bowl of chili,356
2995,0hyZ__3YhZc_575_580,a person is cooking,356
2996,0hyZ__3YhZc_575_580,a man cooking his kichen,356
2997,0hyZ__3YhZc_575_580,the man dipped bread into the chili,356
2998,0hyZ__3YhZc_575_580,a man is dipping bread,356
2999,0hyZ__3YhZc_575_580,bread is being dipped in chili,356
3000,0hyZ__3YhZc_575_580,a chef dips bread into chili,356
3001,0hyZ__3YhZc_575_580,the person is ready to eat,356
3143,0lh_UWF9ZP4_138_145,someone is cutting a rectangular piece of yellow food into strips,349
3144,0lh_UWF9ZP4_138_145,a person is cutting egg,349
3145,0lh_UWF9ZP4_138_145,a person cuts egg,349
3146,0lh_UWF9ZP4_138_145,someone is slicing rolled eggs,349
3147,0lh_UWF9ZP4_138_145,a woman is cutting something,349
3148,0lh_UWF9ZP4_138_145,a woman is slicing cooked eggs into strips,349
3149,0lh_UWF9ZP4_138_145,someone is slicing something,349
3150,0lh_UWF9ZP4_138_145,a woman is cutting cooked eggs,349
3151,0lh_UWF9ZP4_138_145,someoen is slicing meat,349
3152,0lh_UWF9ZP4_138_145,a person is slicing cooked eggs,349
3153,0lh_UWF9ZP4_138_145,the lady cut the egg omelette into pieces,349
3154,0lh_UWF9ZP4_138_145,the woman is cutting up scrambled eggs,349
3155,0lh_UWF9ZP4_138_145,a person cuts up some vegetables,349
3156,0lh_UWF9ZP4_138_145,the lady sliced the yellow food,349
3157,0lh_UWF9ZP4_138_145,someone is cutting and omlet,349
3158,0lh_UWF9ZP4_138_145,a person is cutting up sushi,349
3159,0lh_UWF9ZP4_138_145,the egg is sliced here,349
3160,0lh_UWF9ZP4_138_145,the person is cutting something,349
3161,0lh_UWF9ZP4_138_145,a cook slices eggs,349
3162,0lh_UWF9ZP4_138_145,someone is slicing omelet,349
3163,0lh_UWF9ZP4_138_145,a woman is cutting food,349
3164,0lh_UWF9ZP4_138_145,a man is slicing a hand roll sushi,349
3165,0lh_UWF9ZP4_138_145,a woman is cutting egg,349
3166,0lh_UWF9ZP4_138_145,the chef demonstrates how to make hand roll sushi,349
3167,0lh_UWF9ZP4_138_145,someone is slicing something,349
